"phiid","peiid","pedon_id","hzname","dspcomplayerid","hzdept","hzdepb","bounddistinct","boundtopo","claytotest","silttotest","sandtotest","clay","silt","sand","fragvoltot","texture","texcl","lieutex","phfield","effclass","labsampnum","rupresblkdry","rupresblkmst","rupresblkcem","stickiness","plasticity","ksatpedon","texture_class","hzID","d_hue","d_value","d_chroma","dry_soil_color","d_r","d_g","d_b","d_sigma","m_hue","m_value","m_chroma","moist_soil_color","m_r","m_g","m_b","m_sigma","soil_color","fine_gravel","gravel","cobbles","stones","boulders","channers","flagstones","parafine_gravel","paragravel","paracobbles","parastones","paraboulders","parachanners","paraflagstones","unspecified","total_frags_pct_nopf","total_frags_pct","art_fgr","art_gr","art_cb","art_st","art_by","art_ch","art_fl","art_unspecified","total_art_pct","huartvol_cohesive","huartvol_penetrable","huartvol_innocuous","huartvol_persistent"
"2361675","530603","10BJM012","A","A",1,25,"clear","smooth",22,NA,35,22,43,35,0,"L","l",NA,6.09999990463257,NA,NA,NA,NA,NA,NA,NA,NA,"l","9657",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",3,4,"#633F2AFF",0.388235294117647,0.247058823529412,0.164705882352941,NA,"#633F2AFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361676","530603","10BJM012","Bt1","Bt1",25,40,"clear","smooth",27,NA,30,27,43,30,0,"CL","cl",NA,6.19999980926514,NA,NA,NA,NA,NA,NA,NA,NA,"cl","9658",NA,NA,NA,NA,NA,NA,NA,NA,"2.5YR",4,6,"#8C5137FF",0.549019607843137,0.317647058823529,0.215686274509804,NA,"#8C5137FF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361677","530603","10BJM012","Bt2","Bt2",40,50,"clear","smooth",27,NA,45,27,28,45,0,"CL","cl",NA,6.19999980926514,NA,NA,NA,NA,NA,NA,NA,NA,"cl","9659",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361678","530603","10BJM012","Bt3","Bt2",50,70,"abrupt","wavy",28,NA,35,28,37,35,0,"CN-CL","cl",NA,6.59999990463257,NA,NA,NA,NA,NA,NA,NA,NA,"cl","9660",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361679","530603","10BJM012","Cr","Cr",70,100,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","9661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361703","530611","10BJM021","A","A",0,8,"clear","wavy",23,NA,42,23,35,42,5,"L","l",NA,6.09999990463257,"none",NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","9685",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",3,4,"#633F2AFF",0.388235294117647,0.247058823529412,0.164705882352941,NA,"#633F2AFF",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361704","530611","10BJM021","Bt1","Bt1",8,29,"clear","smooth",27,NA,35,27,38,35,5,"CL","cl",NA,6.09999990463257,"none",NA,"slightly hard","firm",NA,"moderately sticky","moderately plastic",NA,"cl","9686",NA,NA,NA,NA,NA,NA,NA,NA,"2.5YR",3,4,"#663D2EFF",0.4,0.23921568627451,0.180392156862745,NA,"#663D2EFF",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361705","530611","10BJM021","Bt2","Bt2",29,60,"clear","smooth",32,NA,33,32,35,33,5,"CL","cl",NA,6.09999990463257,"none",NA,"slightly hard","firm",NA,"moderately sticky","moderately plastic",NA,"cl","9687",NA,NA,NA,NA,NA,NA,NA,NA,"2.5YR",2.5,4,"#573125FF",0.341176470588235,0.192156862745098,0.145098039215686,NA,"#573125FF",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361706","530611","10BJM021","Cr","Cr",60,85,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",6.30000019073486,NA,NA,NA,NA,NA,NA,NA,NA,"br","9688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361738","530634","10BJM046","A1","A",0,7,"clear","smooth",15,NA,28,15,57,28,15,"GR-SIL","sil",NA,6.19999980926514,NA,NA,NA,NA,NA,NA,NA,NA,"sil","9720",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",3,4,"#604026FF",0.376470588235294,0.250980392156863,0.149019607843137,NA,"#604026FF",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361739","530634","10BJM046","A2","A",7,20,"clear","smooth",15,NA,24,15,61,24,16,"GR-SIL","sil",NA,6.19999980926514,NA,NA,NA,NA,NA,NA,NA,NA,"sil","9721",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",3,4,"#604026FF",0.376470588235294,0.250980392156863,0.149019607843137,NA,"#604026FF",0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361740","530634","10BJM046","Bt1","Bt1",20,41,"clear","smooth",23,NA,48,23,29,48,43,"CBV-L","l",NA,6.40000009536743,NA,NA,NA,NA,NA,NA,NA,NA,"l","9722",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"#7F583FFF",0,20,23,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361741","530634","10BJM046","Bt2","Bt2",41,68,"clear","smooth",26,NA,56,26,18,56,60,"CBX-SCL","scl",NA,6.09999990463257,NA,NA,NA,NA,NA,NA,NA,NA,"scl","9723",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"#7F583FFF",0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361742","530634","10BJM046","C/Brt","Bt2",68,85,"abrupt","wavy",28,NA,41,28,31,41,60,"CBX-CL","cl",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"cl","9724",NA,NA,NA,NA,NA,NA,NA,NA,"2.5YR",4,4,"#815645FF",0.505882352941176,0.337254901960784,0.270588235294118,NA,"#815645FF",0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361743","530634","10BJM046","Cr","Cr",85,110,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","9725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361770","530649","10BJM055","Ap","A",0,3,NA,NA,14,NA,40,14,46,40,0,"L","l",NA,6.19999980926514,"none",NA,NA,NA,NA,NA,NA,NA,"l","9746",NA,NA,NA,NA,NA,NA,NA,NA,"10YR",3,4,"#5C4222FF",0.36078431372549,0.258823529411765,0.133333333333333,NA,"#5C4222FF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361771","530649","10BJM055","A","A",3,10,NA,NA,18,NA,40,18,42,40,0,"L","l",NA,6,"none",NA,NA,NA,NA,NA,NA,NA,"l","9747",NA,NA,NA,NA,NA,NA,NA,NA,"10YR",4,4,"#795B36FF",0.474509803921569,0.356862745098039,0.211764705882353,NA,"#795B36FF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361772","530649","10BJM055","Bt1","Bt1",10,32,NA,NA,24,NA,15,24,61,15,0,"SIL","sil",NA,6,"none",NA,NA,NA,NA,NA,NA,NA,"sil","9748",NA,NA,NA,NA,NA,NA,NA,NA,"10YR",4,6,"#805921FF",0.501960784313725,0.349019607843137,0.129411764705882,NA,"#805921FF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361773","530649","10BJM055","Bt2","Bt2",32,54,NA,NA,24,NA,15,24,61,15,2,"SIL","sil",NA,6,"none",NA,NA,NA,NA,NA,NA,NA,"sil","9749",NA,NA,NA,NA,NA,NA,NA,NA,"10YR",6,6,"#B88D51FF",0.72156862745098,0.552941176470588,0.317647058823529,NA,"#B88D51FF",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361774","530649","10BJM055","Cr","Cr",54,90,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","9750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361775","530649","10BJM055","R","R",90,200,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","9751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361807","530662","10BJM063","A","A",0,7,"clear","smooth",20,NA,26,20,54,26,15,"GR-SIL","sil",NA,NA,NA,NA,NA,NA,NA,"slightly sticky","slightly plastic",NA,"sil","9782",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",4,4,"#7D593AFF",0.490196078431373,0.349019607843137,0.227450980392157,NA,"#7D593AFF",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361808","530662","10BJM063","Bt1","Bt1",7,32,"clear","smooth",26,NA,26,26,48,26,35,"GRV-SIL","sil",NA,NA,NA,NA,NA,NA,NA,"moderately sticky","moderately plastic",NA,"sil","9783",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",3,4,"#604026FF",0.376470588235294,0.250980392156863,0.149019607843137,NA,"#604026FF",0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361809","530662","10BJM063","Bt2","Bt2",32,60,"abrupt","smooth",31,NA,18,31,51,18,55,"GRV-SICL","sicl",NA,NA,NA,NA,NA,NA,NA,"moderately sticky","moderately plastic",NA,"sicl","9784",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",3,4,"#633F2AFF",0.388235294117647,0.247058823529412,0.164705882352941,NA,"#633F2AFF",0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361810","530662","10BJM063","Cr","Cr",60,90,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","9785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361811","530662","10BJM063","R","R",90,200,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","9786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361969","530692","10BJM059","A","A",0,10,"clear","smooth",15,NA,60,15,25,60,0,"GR-SL","sl",NA,6,"none",NA,NA,"friable",NA,"nonsticky","nonplastic",NA,"sl","9905","7.5YR",5,4,"#977354FF",0.592156862745098,0.450980392156863,0.329411764705882,NA,"5YR",3,4,"#633F2AFF",0.388235294117647,0.247058823529412,0.164705882352941,NA,"#633F2AFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361970","530692","10BJM059","BA","A",10,25,"clear","wavy",27,NA,55,27,18,55,15,"SICL","sicl",NA,6,"none",NA,NA,"friable",NA,"slightly sticky","slightly plastic",NA,"sicl","9906","5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"5YR",3,4,"#633F2AFF",0.388235294117647,0.247058823529412,0.164705882352941,NA,"#633F2AFF",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361971","530692","10BJM059","Bt1","Bt1",25,36,"abrupt","irregular",41,NA,42,41,17,42,5,"GRV-C","c",NA,6.59999990463257,"none",NA,NA,"firm",NA,"slightly sticky","slightly plastic",NA,"c","9907","5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"5YR",3,6,"#6C3A18FF",0.423529411764706,0.227450980392157,0.0941176470588235,NA,"#6C3A18FF",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361972","530692","10BJM059","Bt2","Bt2",36,51,"gradual","wavy",43,NA,19,43,38,19,50,"SIC","sic",NA,6.59999990463257,"none",NA,NA,"extremely firm",NA,"slightly sticky","very plastic",NA,"sic","9908","7.5YR",5,6,"#A2703FFF",0.635294117647059,0.43921568627451,0.247058823529412,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361973","530692","10BJM059","Bt3","Bt2",51,76,"clear","wavy",42,NA,15,42,43,15,0,"SIC","sic",NA,6.69999980926514,"none",NA,NA,"very firm",NA,"very sticky","very plastic",NA,"sic","9909","10YR",5,6,"#9C7337FF",0.611764705882353,0.450980392156863,0.215686274509804,NA,"10YR",5,4,"#93754FFF",0.576470588235294,0.458823529411765,0.309803921568627,NA,"#93754FFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361974","530692","10BJM059","Cr","Cr",76,100,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","9910","10YR",6,4,"#AE9068FF",0.682352941176471,0.564705882352941,0.407843137254902,NA,"10YR",5,4,"#93754FFF",0.576470588235294,0.458823529411765,0.309803921568627,NA,"#93754FFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361975","530693","10BJM060","Oi",NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,"SPM",NA,"spm",NA,NA,NA,NA,NA,NA,NA,NA,NA,"spm","9911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361976","530693","10BJM060","A","A",1,8,"clear","smooth",15,NA,60,15,25,60,20,"GR-L","l",NA,6.5,"none",NA,"soft","very friable",NA,"nonsticky","nonplastic",NA,"l","9912","7.5YR",4,2,"#715D4EFF",0.443137254901961,0.364705882352941,0.305882352941176,NA,"7.5YR",3,2,"#564436FF",0.337254901960784,0.266666666666667,0.211764705882353,NA,"#564436FF",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361977","530693","10BJM060","Bt1","Bt1",8,41,"gradual","wavy",28,NA,40,28,32,40,10,"GRV-CL","cl",NA,6.19999980926514,"none",NA,NA,"friable",NA,"slightly sticky","slightly plastic",NA,"cl","9913","5YR",5,4,"#997259FF",0.6,0.447058823529412,0.349019607843137,NA,"5YR",3,4,"#633F2AFF",0.388235294117647,0.247058823529412,0.164705882352941,NA,"#633F2AFF",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361978","530693","10BJM060","Bt2","Bt2",41,71,"gradual","wavy",29,NA,42,29,29,42,10,"CL","cl",NA,6.59999990463257,"none",NA,NA,"friable",NA,"slightly sticky","moderately plastic",NA,"cl","9914","5YR",5,6,"#A56E46FF",0.647058823529412,0.431372549019608,0.274509803921569,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361979","530693","10BJM060","Cr","Cr",71,96,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","9915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361980","530694","10BJM061","A","A",0,18,"gradual","wavy",15,NA,60,15,25,60,20,"GR-SL","sl",NA,6.5,"none",NA,"hard","friable",NA,"nonsticky","nonplastic",NA,"sl","9916","7.5YR",5,3,"#91755EFF",0.568627450980392,0.458823529411765,0.368627450980392,NA,"7.5YR",3,3,"#5B422EFF",0.356862745098039,0.258823529411765,0.180392156862745,NA,"#5B422EFF",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361981","530694","10BJM061","Bt1","Bt1",18,36,"clear","irregular",22,NA,45,22,33,45,10,"L","l",NA,6.5,"none",NA,NA,"friable",NA,"slightly sticky","slightly plastic",NA,"l","9917","7.5YR",5,3,"#91755EFF",0.568627450980392,0.458823529411765,0.368627450980392,NA,"7.5YR",4,3,"#775B44FF",0.466666666666667,0.356862745098039,0.266666666666667,NA,"#775B44FF",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361982","530694","10BJM061","Bt2","Bt2",36,56,"clear","irregular",36,NA,40,36,24,40,50,"GRV-CL","cl",NA,6.5,"none",NA,NA,"firm",NA,"moderately sticky","moderately plastic",NA,"cl","9918","7.5YR",5,3,"#91755EFF",0.568627450980392,0.458823529411765,0.368627450980392,NA,"7.5YR",4,3,"#775B44FF",0.466666666666667,0.356862745098039,0.266666666666667,NA,"#775B44FF",0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"2361983","530694","10BJM061","Cr","Cr",56,81,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","9919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2362005","530699","11PDM001","A","A",0,3,"clear","smooth",16,NA,40,16,44,40,2,"L","l",NA,6.09999990463257,"none",NA,"slightly hard","friable",NA,"slightly sticky","nonplastic",NA,"l","9941","10YR",4,3,"#745C41FF",0.454901960784314,0.36078431372549,0.254901960784314,NA,"10YR",3,2,"#544535FF",0.329411764705882,0.270588235294118,0.207843137254902,NA,"#544535FF",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2362006","530699","11PDM001","Bt1","Bt1",3,18,"clear","wavy",20,NA,45,20,35,45,5,"L","l",NA,6,"none",NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","9942","7.5YR",4,3,"#775B44FF",0.466666666666667,0.356862745098039,0.266666666666667,NA,"7.5YR",4,2,"#715D4EFF",0.443137254901961,0.364705882352941,0.305882352941176,NA,"#715D4EFF",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"2362007","530699","11PDM001","Bt2","Bt2",18,38,"clear","wavy",24,NA,50,24,26,50,10,"L","l",NA,6,"none",NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","9943","7.5YR",4,3,"#775B44FF",0.466666666666667,0.356862745098039,0.266666666666667,NA,"7.5YR",3,3,"#5B422EFF",0.356862745098039,0.258823529411765,0.180392156862745,NA,"#5B422EFF",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"2362008","530699","11PDM001","Bt3","Bt2",38,64,"clear","wavy",25,NA,50,25,25,50,10,"L","l",NA,6.09999990463257,"none",NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","9944","7.5YR",5,4,"#977354FF",0.592156862745098,0.450980392156863,0.329411764705882,NA,"7.5YR",3,3,"#5B422EFF",0.356862745098039,0.258823529411765,0.180392156862745,NA,"#5B422EFF",5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"2362009","530699","11PDM001","Crt","Cr",64,67,"clear","wavy",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,"9945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2362010","530699","11PDM001","R","R",67,203,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,"9946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2362054","530709","11PDM011","Oi","Oi",0,1,"abrupt","smooth",NA,NA,NA,NA,NA,NA,0,"SPM",NA,"spm",NA,"none",NA,NA,NA,NA,NA,NA,NA,"spm","9990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2362055","530709","11PDM011","A","A",1,7,"clear","wavy",24,NA,45,24,31,45,15,"GR-L","l",NA,6.30000019073486,"none",NA,"extremely hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","9991","7.5YR",4,6,"#855628FF",0.52156862745098,0.337254901960784,0.156862745098039,NA,"7.5YR",3,4,"#604026FF",0.376470588235294,0.250980392156863,0.149019607843137,NA,"#604026FF",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"2362056","530709","11PDM011","Bt1","Bt1",7,30,"abrupt","wavy",27,NA,40,27,33,40,41,"CBV-L","l",NA,6,"none",NA,"moderately hard","friable",NA,"moderately sticky","moderately plastic",NA,"l","9992","5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"#7F583FFF",0,10,30,1,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"2362057","530709","11PDM011","Bt2","Bt2",30,60,"abrupt","irregular",33,NA,35,33,32,35,50,"CBV-CL","cl",NA,6.09999990463257,"none",NA,NA,NA,NA,NA,NA,NA,"cl","9993","2.5YR",4,6,"#8C5137FF",0.549019607843137,0.317647058823529,0.215686274509804,NA,"2.5YR",3,6,"#703720FF",0.43921568627451,0.215686274509804,0.125490196078431,NA,"#703720FF",0,15,25,0,0,0,0,0,5,5,0,0,0,0,0,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"2362058","530709","11PDM011","Cr","Cr",60,183,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,"none",NA,NA,NA,NA,NA,NA,NA,"br","9994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2362108","530724","11BJM005","A","A",0,7,"clear","smooth",20,NA,40,20,40,40,5,"L","l",NA,6,"none",NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","10044",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",4,4,"#7D593AFF",0.490196078431373,0.349019607843137,0.227450980392157,NA,"#7D593AFF",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"2362109","530724","11BJM005","Bt1","Bt1",7,31,"abrupt","wavy",31,NA,15,31,54,15,20,"CN-SICL","sicl",NA,5.80000019073486,"none",NA,"slightly hard","friable",NA,"very sticky","very plastic",NA,"sicl","10045",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"2362110","530724","11BJM005","Bt2","Bt2",31,55,"clear","smooth",29,NA,15,29,56,15,60,"CNX-SICL","sicl",NA,5.80000019073486,"none",NA,"slightly hard","friable",NA,"very sticky","very plastic",NA,"sicl","10046",NA,NA,NA,NA,NA,NA,NA,NA,"2.5YR",4,6,"#8C5137FF",0.549019607843137,0.317647058823529,0.215686274509804,NA,"#8C5137FF",0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0
"2362111","530724","11BJM005","Cr","Cr",55,200,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","10047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
