"pedon_key","stationTriplet","Site","stateCode","Network","Name","dcoCode","countyName","HUC","Elevation_ft","Latitude","Longitude","dataTimeZone","shefId","beginDate","endDate","upedonid","pedlabsampnum","State"
NA,"872:WY:SNTL","872","WY","SNTL","Windy Peak","CO","Albany","101800080802",7915,42.27991,-105.57782,-8,"WNDW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"469:MT:SNTL","469","MT","SNTL","Emery Creek","MT","Flathead","170102090703",4350,48.43412,-113.93725,-8,"EMCM8","1975-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"470:OR:SNTL","470","OR","SNTL","Emigrant Springs","OR","Umatilla","170701030501",3800,45.55808,-118.45383,-8,"ESPO3","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"471:ID:SNTL","471","ID","SNTL","Emigrant Summit","ID","Bear Lake","160102020206",7390,42.36055,-111.56085,-8,"EMSI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"638:ID:SNTL","638","ID","SNTL","Moose Creek","ID","Lemhi","170602030601",6200,45.67008,-113.95315,-8,"MOKI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"2062:AK:SCAN","2062","AK","SCAN","Moose Inc","GC","Kenai Peninsula","190203010806",120,59.68255,-151.3872,-9,"MOIA2","2002-05-06 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"1035:AK:SNTL","1035","AK","SNTL","Moraine","AK","Anchorage","190204010103",2100,61.37727,-148.99917,-9,"MORA2","2001-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"637:ID:SNTL","637","ID","SNTL","Mores Creek Summit","ID","Boise","170501110503",6100,43.932,-115.66588,-8,"MRKI1","1978-09-30 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"893:MT:SNTL","893","MT","SNTL","Tizer Basin","MT","Jefferson","100301010701",6880,46.34937,-111.85308,-8,"TIBM8","1987-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"472:WY:SNTL","472","WY","SNTL","Evening Star","MT","Park","100700060301",9200,44.65258,-109.78422,-8,"EVNW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"640:AZ:SNTL","640","AZ","SNTL","Mormon Mountain","CO","Coconino","150200150201",7500,34.94141,-111.51864,-8,"MRMA3","1963-01-01 00:00","2100-01-01 00:00",NA,NA,"Arizona"
NA,"702:WA:SNTL","702","WA","SNTL","Potato Hill","OR","Yakima","170800040303",4510,46.34963,-121.51435,-8,"PTHW1","1980-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"3070:MI:CSCAN","3070","MI","CSCAN","Ezh we bak","GC","Isabella","040802020504",743,43.59904,-84.68528,-5,NA,"2022-03-31 00:00","2100-01-01 00:00",NA,NA,"Michigan"
NA,"642:WA:SNTL","642","WA","SNTL","Morse Lake","OR","Yakima","170300020106",5410,46.90585,-121.4827,-8,"MRSW1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"643:UT:SNTL","643","UT","SNTL","Mosby Mtn.","UT","Uintah","140600100702",9553,40.60798,-109.8881,-8,"MMTU1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"1054:UT:SNTL","1054","UT","SNTL","Farmington Lower","UT","Davis","160201020502",6779,40.992,-111.81702,-8,"FARU1","2003-11-20 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"475:UT:SNTL","475","UT","SNTL","Farnsworth Lake","UT","Sevier","160300030405",9623,38.77246,-111.67662,-8,"FRLU1","1980-07-24 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"589:CO:SNTL","589","CO","SNTL","Lone Cone","CO","San Miguel","140300030302",9755,37.89169,-108.19636,-8,"LNCC2","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1268:AK:SNTL","1268","AK","SNTL","Fielding Lake","AK","Valdez-Cordova","190803040302",3000,63.20267,-145.6305,-9,"FLDA2","2014-08-07 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"1314:OR:SNTL","1314","OR","SNTL","Fifteenmile","OR","Hood River","170701050503",5970,45.35265,-121.53,-8,"FFMO3","2022-09-21 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"1274:OR:SNTLT","1274","OR","SNTLT","Finley Corrals AM","OR","Lake","180102020402",5950,42.45988,-120.78508,-8,"FNZO3","2015-07-22 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"1305:ID:SNTL","1305","ID","SNTL","Fish Ck","ID","Blaine","170402210401",6330,43.55542,-113.71924,-8,"FSHI1","2021-09-29 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"477:OR:SNTL","477","OR","SNTL","Fish Creek","OR","Harney","171200030107",7660,42.70992,-118.6321,-8,"FCKO3","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"478:WA:SNTL","478","WA","SNTL","Fish Lake","OR","Kittitas","170300010102",3430,47.53565,-121.08553,-8,"FISW1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"1149:UT:SNTL","1149","UT","SNTL","Fish Lake Utah","UT","Sevier","140700030108",8798,38.50455,-111.76693,-8,"FLSU1","2010-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"479:OR:SNTL","479","OR","SNTL","Fish Lk.","OR","Jackson","171003070801",4660,42.3801,-122.34943,-8,"FISO3","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"480:MT:SNTL","480","MT","SNTL","Fisher Creek","MT","Park","100700060202",9100,45.06235,-109.94488,-8,"FSHM8","1966-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"481:UT:SNTL","481","UT","SNTL","Five Points Lake","UT","Duchesne","140600030701",10943,40.71785,-110.46721,-8,"FPLU1","1980-08-14 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"1320:OR:SNTLT","1320","OR","SNTLT","Flag Prairie AM","OR","Grant","170501161104",4720,44.14063,-118.325,-8,NA,"2024-01-18 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"482:MT:SNTL","482","MT","SNTL","Flattop Mtn.","MT","Flathead","170102070501",6300,48.80225,-113.85713,-8,"FTMM8","1969-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"1285:AK:SNTL","1285","AK","SNTL","Flower Mountain","AK","Haines","190103031206",2510,59.39617,-136.28123,-9,"FLOA2","2017-08-10 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"3063:MN:CSCAN","3063","MN","CSCAN","Fond du Lac Band","GC","Carlton","040102011201",1320,46.67522,-92.63925,-6,NA,"2019-08-28 00:00","2100-01-01 00:00",NA,NA,"Minnesota"
NA,"1186:CO:SNTL","1186","CO","SNTL","Fool Creek","CO","Grand","140100010203",11156,39.86866,-105.86765,-8,"FCVC2","2011-07-28 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"2184:CA:SCAN","2184","CA","SCAN","Ford Dry Lake","GC","Riverside","181001005405",394,33.6547,-115.09763,-8,"RDLC1","2011-11-16 13:00","2100-01-01 00:00",NA,NA,"California"
NA,"1073:AK:SNTL","1073","AK","SNTL","Mt. Eyak","AK","Valdez-Cordova","190202010200",1405,60.55,-145.745,-9,"EYKA2","2004-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"1324:CO:SNTL","1324","CO","SNTL","Rat Creek","CO","Mineral","130100010602",11680,37.93571,-106.98192,-8,NA,"2024-08-26 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1032:CO:SNTL","1032","CO","SNTL","Rawah","CO","Jackson","101800010603",9069,40.70794,-106.00727,-8,"RAWC2","2002-09-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1126:WA:SNTL","1126","WA","SNTL","Mt. Tebo","OR","Mason","171100170101",3384,47.46061,-123.41219,-8,"TEBW1","2020-07-08 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"961:AK:SNTL","961","AK","SNTL","Fort Yukon","AK","Yukon-Koyukuk","190705062100",430,66.5705,-145.24553,-9,"FYNA2","1992-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"2122:PR:SCAN","2122","PR","SCAN","Fortuna","GC","Juana Diaz","210100040313",93,18.02502,-66.5279,-4,"FORP4","2006-11-08 00:00","2100-01-01 00:00",NA,NA,"Puerto Rico"
NA,"655:OR:SNTL","655","OR","SNTL","Mud Ridge","OR","Clackamas","170800010302",4070,45.25362,-121.73673,-8,"MUDO3","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"836:MT:SNTL","836","MT","SNTL","Twin Lakes","MT","Ravalli","170102050601",6400,46.1438,-114.5056,-8,"TWLM8","1967-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"837:WY:SNTL","837","WY","SNTL","Two Ocean Plateau","ID","Teton","170401010201",9240,44.15178,-110.22122,-8,"TOPW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"1053:ID:SNTL","1053","ID","SNTL","Myrtle Creek","ID","Boundary","170101040701",3520,48.72263,-116.46312,-8,"MYRI1","2003-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"2218:CA:SCAN","2218","CA","SCAN","French Gulch","GC","Shasta","180201540102",3704,40.79361,-122.55083,-8,"FGLC1","2014-10-22 00:00","2100-01-01 00:00",NA,NA,"California"
NA,"486:NM:SNTL","486","NM","SNTL","Frisco Divide","CO","Catron","150400040303",8013,33.73687,-108.94327,-8,"FRDN5","1971-10-01 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"487:MT:SNTL","487","MT","SNTL","Frohner Meadow","MT","Jefferson","100301011305",6480,46.43545,-112.19277,-8,"FRHM8","1967-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"641:AK:SNTL","641","AK","SNTL","Frostbite Bottom","AK","Matanuska-Susitna","190205051202",2700,61.74722,-149.2688,-9,"FBBA2","2019-02-07 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"1138:NM:SNTL","1138","NM","SNTL","Navajo Whiskey Ck","CO","San Juan","140802040206",9064,36.17716,-108.94556,-8,"WCTN5","2009-05-12 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"933:NM:SNTL","933","NM","SNTL","Rice Park","CO","Cibola","130202070203",8497,35.23658,-108.27404,-8,"RPRN5","1998-08-10 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"546:ID:SNTL","546","ID","SNTL","Island Park","ID","Fremont","170402020601",6290,44.4203,-111.38512,-8,"ISPI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"903:MT:SNTL","903","MT","SNTL","Nevada Ridge","MT","Lewis and Clark","170102030302",7020,46.84234,-112.50787,-8,"NVRM8","1977-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"429:AK:SNTL","429","AK","SNTL","Galena AK","AK","Yukon-Koyukuk","190902051104",410,64.69662,-156.71497,-9,"GANA2","2018-08-16 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"660:OR:SNTL","660","OR","SNTL","New Crescent Lake","OR","Klamath","170703020205",4910,43.51185,-121.97982,-8,"NCLO3","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"491:NM:SNTL","491","NM","SNTL","Gallegos Peak","CO","Taos","130201010502",9480,36.19418,-105.55742,-8,"GLGN5","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"1114:UT:SNTL","1114","UT","SNTL","Garden City Summit","UT","Cache","160102010106",7705,41.9215,-111.4693,-8,"GDSU1","2009-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"1279:AK:SNTLT","1279","AK","SNTLT","Nicks Valley","AK","Valdez-Cordova","190201040202",4280,61.16371,-145.64092,-9,"NVSA2","2016-10-04 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"663:CO:SNTL","663","CO","SNTL","Niwot","CO","Boulder","101900050401",9979,40.03581,-105.5452,-8,"NIWC2","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1173:NM:SNTL","1173","NM","SNTL","Garita Peak","CO","Rio Arriba","130202020201",10115,36.00469,-106.54805,-8,"GAPN5","2016-09-23 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"918:MT:SNTL","918","MT","SNTL","Garver Creek","MT","Lincoln","170101030202",4250,48.97523,-115.81915,-8,"GVRM8","1968-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"666:OR:SNTL","666","OR","SNTL","North Fork","OR","Multnomah","170800010503",3060,45.5505,-122.00283,-8,"NFRO3","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"667:MT:SNTL","667","MT","SNTL","North Fork Jocko","MT","Missoula","170102120702",6330,47.27258,-113.75631,-8,"NFJM8","1961-04-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"668:WY:SNTL","668","WY","SNTL","North French Creek","CO","Carbon","101800020502",10153,41.33087,-106.37558,-8,"NFCW4","1962-09-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"1237:OR:SNTLT","1237","OR","SNTLT","V Lake AM","OR","Harney","171200080901",6640,42.46573,-118.76583,-8,"VKZO3","2013-08-29 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"945:OR:SNTL","945","OR","SNTL","Gerber Reservoir","OR","Klamath","180102040508",4890,42.2062,-121.1334,-8,"GSTO3","1998-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"493:ID:SNTL","493","ID","SNTL","Giveout","ID","Bear Lake","160102010401",6930,42.4132,-111.1663,-8,"GIVI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"670:MT:SNTL","670","MT","SNTL","Northeast Entrance","MT","Yellowstone National Park","100700010602",7350,45.00568,-110.01411,-8,"NORM8","1937-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"614:OR:SNTL","614","OR","SNTL","Marion Forks","OR","Linn","170900050205",2590,44.59397,-121.97365,-8,"MRFO3","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"843:CO:SNTL","843","CO","SNTL","Vallecito","CO","La Plata","140801011105",10782,37.48524,-107.50748,-8,"VALC2","1985-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1195:NV:SNTL","1195","NV","SNTL","Golconda","UT","Humboldt","160401080102",6616,40.88358,-117.58812,-8,"GLCN2","2011-10-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"1159:WA:SNTL","1159","WA","SNTL","Gold Axe Camp","OR","Okanogan","170200021204",5360,48.9516,-118.9864,-8,"GAXW1","2010-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"1304:UT:SNTL","1304","UT","SNTL","Gold Basin","UT","San Juan","140300050401",10076,38.46516,-109.26332,-8,"GDBU1","2021-09-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"494:OR:SNTL","494","OR","SNTL","Gold Center","OR","Grant","170702020202",5410,44.7638,-118.3117,-8,"GLDO3","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"1256:WA:SNTL","1256","WA","SNTL","Gold Mountain","OR","Ferry","170200011703",4390,48.18934,-118.4559,-8,"GLDW1","2010-10-08 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"1315:AK:SNTL","1315","AK","SNTL","Old Independence Mine","AK","Matanuska-Susitna","190205051202",3550,61.79001,-149.2839,-9,NA,"1997-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"1272:NV:SNTL","1272","NV","SNTL","ONeil Creek","ID","Elko","170402130106",6520,41.8642,-115.08316,-8,"ONLN2","2018-06-07 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"1008:MT:SNTL","1008","MT","SNTL","Onion Park","MT","Meagher","100301030801",7410,46.91348,-110.8536,-8,"ONPM8","1992-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"901:MT:SNTL","901","MT","SNTL","Stuart Mountain","MT","Missoula","170102040102",7400,46.99521,-113.92667,-8,"STTM8","1994-07-26 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"674:ID:SCAN","674","ID","SCAN","Orchard Range Site","GC","Ada","170501010901",3200,43.32268,-115.99643,-7,"ORRI1","1983-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"1250:OR:SNTLT","1250","OR","SNTLT","Government Corrals","OR","Harney","171200090201",7400,42.04308,-118.3195,-8,"GVZO3","2013-08-29 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"496:ID:SNTL","496","ID","SNTL","Graham Guard Sta.","ID","Elmore","170501110303",5690,43.9538,-115.27387,-8,"GGSI1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"1082:WY:SNTL","1082","WY","SNTL","Grand Targhee","ID","Teton","170402040202",9260,43.77933,-110.92783,-8,"GTHW4","2006-08-21 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"956:AK:SNTL","956","AK","SNTL","Grandview","AK","Kenai Peninsula","190203021001",1100,60.60832,-149.06313,-9,"GRVA2","1982-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"1170:NM:SNTL","1170","NM","SNTL","Palo","CO","Taos","130201010601",9343,36.40869,-105.33038,-8,"TACN5","2010-08-09 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"559:UT:SNTL","559","UT","SNTL","Kings Cabin","UT","Uintah","140600100303",8728,40.71632,-109.54401,-8,"KGCU1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"498:NV:SNTL","498","NV","SNTL","Granite Peak","UT","Humboldt","160401090601",8503,41.67032,-117.56668,-8,"GRPN2","1980-10-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"850:MT:SNTL","850","MT","SNTL","Warm Springs","MT","Granite","170102010302",7800,46.27368,-113.164,-8,"WRMM8","1977-07-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"499:WY:SNTL","499","WY","SNTL","Grassy Lake","ID","Teton","170402030202",7265,44.12612,-110.83435,-8,"GRSW4","1962-09-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"500:MT:SNTL","500","MT","SNTL","Grave Creek","MT","Flathead","170101010801",4300,48.91453,-114.76663,-8,"GRCM8","1968-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"561:UT:SNTL","561","UT","SNTL","Kolob","UT","Iron","150100080102",9263,37.52664,-113.05386,-8,"KLBU1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"1058:CO:SNTL","1058","CO","SNTL","Grayback","CO","Rio Grande","130100020101",11626,37.47051,-106.5379,-8,"GYBC2","2004-09-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"681:WA:SNTL","681","WA","SNTL","Park Creek Ridge","OR","Chelan","170200090106",4600,48.44488,-120.91551,-8,"PCRW1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"909:WA:SNTL","909","WA","SNTL","Wells Creek","OR","Whatcom","171100040103",4030,48.8661,-121.78976,-8,"WCSW1","1995-08-24 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"1068:WA:SNTL","1068","WA","SNTL","Sawmill Ridge","OR","King","171100130104",4640,47.15992,-121.42172,-8,"SAWW1","2006-07-27 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"683:WY:SNTL","683","WY","SNTL","Parker Peak","MT","Park","100700010502",9400,44.73396,-109.91484,-8,"PRKW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"684:UT:SNTL","684","UT","SNTL","Parleys Summit","UT","Summit","160201020103",7585,40.76184,-111.62917,-8,"PSUU1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"856:UT:SNTL","856","UT","SNTL","Parleys Upper","UT","Salt Lake","160202040302",8353,40.70194,-111.60619,-8,NA,"2019-08-21 00:00","2100-01-01 00:00",NA,NA,"Utah"
"32032","507:WA:SNTL","507","WA","SNTL","Grouse Camp","OR","Kittitas","170300010401",5390,47.28107,-120.48771,-8,"GRCW1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"1012:WA:SNTL","1012","WA","SNTL","Swift Creek","OR","Skamania","170800020304",4440,46.1638,-122.18402,-8,"SWCW1","2001-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"964:AK:SNTL","964","AK","SNTL","Grouse Creek Divide","AK","Kenai Peninsula","190203020902",700,60.25965,-149.34228,-9,"GCRA2","1988-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"687:OR:SNTL","687","OR","SNTL","Peavine Ridge","OR","Clackamas","170900110306",3420,45.04148,-121.93252,-8,"PVRO3","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"2222:AK:SNTL","2222","AK","SNTL","Gulkana River","AK","Valdez-Cordova","190201020604",1830,62.40962,-145.37513,-9,"GSNA2","2018-06-16 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"2037:SC:SCAN","2037","SC","SCAN","Pee Dee","GC","Darlington","030402010809",120,34.3,-79.73333,-5,"PDDS1","1999-11-15 09:00","2100-01-01 00:00",NA,NA,"South Carolina"
NA,"1104:WA:SNTL","1104","WA","SNTL","Pepper Creek","OR","Skamania","170800020111",2140,46.10242,-121.95555,-8,"PPCW1","2007-08-15 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"860:ID:SNTL","860","ID","SNTL","White Elephant","ID","Fremont","170402020305",7710,44.53267,-111.41085,-8,"WHEI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"861:AZ:SNTL","861","AZ","SNTL","White Horse Lake","CO","Coconino","150602020204",7203,35.14189,-112.14966,-8,"WHLA3","1970-11-01 00:00","2100-01-01 00:00",NA,NA,"Arizona"
NA,"509:WY:SNTL","509","WY","SNTL","Hams Fork","ID","Lincoln","140401070504",7840,42.146,-110.67833,-8,"HMKW4","1984-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"510:MT:SNTL","510","MT","SNTL","Hand Creek","MT","Flathead","170102100304",5035,48.30754,-114.84075,-8,"HANM8","1976-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"511:AZ:SNTL","511","AZ","SNTL","Hannagan Meadows","CO","Greenlee","150601010107",9027,33.65352,-109.30877,-8,"HNMA3","1956-10-01 00:00","2100-01-01 00:00",NA,NA,"Arizona"
NA,"512:WY:SNTL","512","WY","SNTL","Hansen Sawmill","MT","Johnson","100902060101",8360,44.25602,-106.97983,-8,"HNSW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"690:MT:SNTL","690","MT","SNTL","Pickfoot Creek","MT","Meagher","100301030501",6650,46.57969,-111.26812,-8,"PCKM8","1977-06-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"1330:AK:SNTL","1330","AK","SNTL","Seven Mile","AK","Yukon-Koyukuk","190804040306",660,65.93772,-149.8631,-9,NA,"2024-09-24 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"1142:ID:SNTL","1142","ID","SNTL","Pierce R.S.","ID","Clearwater","170603060401",3080,46.49597,-115.7957,-8,"PRNI1","2009-09-29 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"514:UT:SNTL","514","UT","SNTL","Harris Flat","UT","Kane","160300010104",7792,37.48997,-112.57602,-8,"HRSU1","1979-08-04 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"1218:OR:SNTLT","1218","OR","SNTLT","Hart Mountain AM","OR","Lake","171200080501",6480,42.47972,-119.71917,-8,"HTZO3","2012-06-12 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"1327:AK:SNTL","1327","AK","SNTL","Pilgrim Hot Springs","AK","Nome","190501050702",20,65.09455,-164.92472,-9,NA,"2024-07-27 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"516:MT:SNTL","516","MT","SNTL","Hawkins Lake","MT","Lincoln","170101050201",6450,48.9724,-115.95344,-8,"HAWM8","1968-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"1271:AZ:SNTL","1271","AZ","SNTL","Hawley Lake","CO","Apache","150601020106",8314,33.97121,-109.76531,-8,"HAWA3","2015-09-18 00:00","2100-01-01 00:00",NA,NA,"Arizona"
NA,"870:CO:SNTL","870","CO","SNTL","Willow Park","CO","Larimer","101900060204",10732,40.43397,-105.73588,-8,"WPRC2","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1102:CO:SNTL","1102","CO","SNTL","Hayden Pass","CO","Saguache","130100030301",10699,38.29303,-105.85027,-8,"HPAC2","2007-08-28 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"579:UT:SNTL","579","UT","SNTL","Lily Lake","UT","Summit","160101010103",9133,40.86493,-110.79813,-8,"LLKU1","1980-06-12 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"580:CO:SNTL","580","CO","SNTL","Lily Pond","CO","Conejos","130100020302",11069,37.38028,-106.54823,-8,"LPDC2","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"519:AZ:SNTL","519","AZ","SNTL","Heber","CO","Coconino","150200100201",7650,34.31254,-110.75433,-8,"HBEA3","1953-10-01 00:00","2100-01-01 00:00",NA,NA,"Arizona"
NA,"3071:MI:CSCAN","3071","MI","CSCAN","Pokégnek Bodéwadmik Dbë gnen","GC","Cass","040500012307",726,41.95584,-86.17976,-5,NA,"2022-03-31 00:00","2100-01-01 00:00",NA,NA,"Michigan"
NA,"520:ID:SNTL","520","ID","SNTL","Hemlock Butte","ID","Clearwater","170603070601",5810,46.48111,-115.63361,-8,"HEMI1","1982-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"698:NV:SNTL","698","NV","SNTL","Pole Creek R.S.","ID","Elko","170501021002",8360,41.87255,-115.24713,-8,"PRSN2","1977-02-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"932:MT:SNTL","932","MT","SNTL","Poorman Creek","MT","Lincoln","170101011301",5100,48.12632,-115.6234,-8,"PMNM8","1968-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"522:UT:SNTL","522","UT","SNTL","Hickerson Park","UT","Daggett","140401060501",9122,40.90663,-109.96287,-8,"HPSU1","1985-09-17 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"988:ID:SNTL","988","ID","SNTL","Hidden Lake","ID","Boundary","170101040502",5040,48.8937,-116.75748,-8,"HDLI1","2000-09-20 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"700:MT:SNTL","700","MT","SNTL","Porcupine","MT","Park","100700030303",6500,46.11192,-110.4696,-8,"PRPM8","1975-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"777:WA:SNTL","777","WA","SNTL","Spirit Lake","OR","Skamania","170800050502",3520,46.26113,-122.1772,-8,"SPTW1","1983-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"524:ID:SNTL","524","ID","SNTL","Hilts Creek","ID","Custer","170402170401",8000,44.01897,-113.4723,-8,"HLTI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
